arxiv_id,docclass,20_ret,23_ret,20_time1,20_time2,23_time1,23_time2,20<>23,LV,LV_clean,OP_upper,OP_lower,OP_move,INS_DEL,CHRDIFF_nett,CHRDIFF_uniq,IMG_order,IMG_missing,IMG_size,FONT_num,FONT_uniq,PG_num
2306.00822,article,0,0,5.817763805389404,0.1160039901733398,3.288771390914917,0.169926643371582,True,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00237,revtex4-2,12,12,4.792848825454712,0.2165400981903076,3.604341506958008,0.1663384437561035,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.12602,article,12,0,7.467482089996338,0.2680714130401611,13.4993314743042,0.173699140548706,False,14364.0,5618.0,0.0,6.0,3304.0,5789.0,5012.0,76.0,True,0.0,0.0,2.0,2.0,-3.0
2306.01388,acmart,12,0,8.317293405532837,0.2682039737701416,15.336118936538696,0.1709914207458496,False,10363.0,7358.0,0.0,0.0,723.0,8516.0,7301.0,78.0,True,0.0,0.0,1.0,1.0,-1.0
2306.00104,llncs,0,0,9.18284034729004,0.1166639328002929,5.350254058837891,0.1738524436950683,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.00226,article,12,0,4.389847278594971,0.2683186531066894,7.176396369934082,0.1688969135284423,False,11895.0,9873.0,0.0,0.0,5.0,11431.0,9767.0,78.0,True,0.0,0.0,1.0,1.0,-4.0
2306.00277,elsarticle,0,0,8.862459659576416,0.1663157939910888,6.503446817398071,0.116722822189331,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
2306.01713,revtex4-2,12,0,5.496317148208618,0.2666201591491699,9.95336127281189,0.1722135543823242,False,11124.0,5423.0,3.0,5.0,2015.0,3744.0,3140.0,76.0,True,0.0,0.0,4.0,4.0,-1.0
2306.00257,amsart,0,0,7.753732681274414,0.1671574115753173,3.838422298431397,0.1778554916381836,False,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.0023,elsarticle,12,0,14.560277938842772,0.2679896354675293,33.82609796524048,0.166299819946289,False,18229.0,15149.0,12.0,10.0,865.0,7051.0,6378.0,79.0,True,0.0,0.0,0.0,0.0,0.0
2306.00441,amsart,0,0,9.718944549560549,0.116260290145874,5.897090196609497,0.165971040725708,True,21.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,True,0.0,0.0,0.0,0.0,0.0
2306.00187,IEEEtran,12,0,5.861026763916016,0.2697567939758301,11.1843421459198,0.1742410659790039,False,9858.0,8194.0,2.0,3.0,93.0,8662.0,7508.0,79.0,True,0.0,0.0,2.0,2.0,-1.0
2306.00382,article,12,0,7.159183502197266,0.2685437202453613,13.157922267913818,0.1671423912048339,False,12525.0,10549.0,0.0,0.0,52.0,11804.0,10257.0,83.0,True,0.0,0.0,1.0,1.0,-4.0
2306.00675,IEEEtran,0,0,13.752392530441284,0.2685215473175049,5.350659132003784,0.1677384376525879,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0
